CustomerID,PostalCode,Occupation,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,YearlyIncome,BikeBuyer,AvgMonthSpend
23266,98501,Clerical,1,1,2,79856,1,54.46
23061,91950,Management,1,0,2,105849,1,58.71
11385,YO15,Clerical,1,0,0,82030,1,55.17
21824,W1V 5RN,Manual,1,0,1,30628,1,52.28
24773,V8V,Management,1,3,0,108057,0,51.78
26632,98225,Clerical,1,1,0,78506,0,49.45
11841,V3A 4R2,Management,1,2,0,107963,1,51.0
18854,98033,Skilled Manual,1,2,1,54698,1,57.19
27952,45001,Manual,1,0,2,33436,1,47.49
11635,90210,Clerical,1,2,1,87180,1,53.93
25018,94303,Management,0,2,0,106317,0,53.37
23168,97068,Management,1,1,1,106498,1,53.73
25296,78100,Clerical,1,1,2,82074,1,52.84
22235,92118,Management,1,1,2,108904,1,53.22
21442,92806,Management,1,2,0,108434,0,52.82
16177,7001,Professional,1,1,0,131509,0,55.35
23330,3220,Clerical,1,1,0,84773,1,52.75
27866,3205,Skilled Manual,0,1,0,57758,0,48.91
12880,V6B 3P7,Manual,0,0,0,36748,1,49.32
19476,59368,Skilled Manual,1,2,1,60486,1,48.68
24090,92700,Manual,0,1,0,33175,0,49.22
28466,59223,Management,1,3,0,109520,1,62.58
22947,2500,Skilled Manual,1,1,1,55218,0,51.97
25342,98270,Manual,0,1,0,27526,0,53.85
20226,5023,Skilled Manual,1,1,0,60133,1,48.83
26931,KB9,Professional,1,2,0,138898,1,56.03
12415,97068,Management,1,1,0,110458,0,55.0
21010,70511,Skilled Manual,1,1,0,53486,1,53.04
28828,90401,Professional,1,1,0,135202,0,52.62
13515,38231,Skilled Manual,1,1,1,52075,1,51.54
15543,V8P,Clerical,1,3,0,83476,1,51.96
29091,3977,Skilled Manual,1,2,0,59368,1,48.39
26064,99202,Skilled Manual,1,1,0,52837,0,57.04
23901,92150,Management,1,1,1,102721,1,54.43
16996,V8X,Clerical,0,1,0,76998,0,52.45
19159,91941,Management,1,2,2,108139,1,56.88
25106,4169,Professional,1,2,1,137687,1,53.69
20959,93400,Skilled Manual,1,1,1,56524,1,50.52
23676,V9,Management,1,3,0,108781,0,55.39
21638,97330,Clerical,0,2,0,78481,1,52.38
23258,90505,Skilled Manual,1,1,0,58990,0,49.3
22610,12171,Skilled Manual,0,0,0,52118,0,47.83
25523,YO15,Skilled Manual,0,1,0,56528,0,50.34
19473,75016,Manual,0,1,0,27374,0,51.74
21776,98033,Management,1,2,2,112668,1,55.93
13851,V6B 3P7,Clerical,0,2,0,88048,0,50.03
20194,92102,Management,1,3,0,112440,1,56.3
15814,94010,Skilled Manual,0,2,0,58578,1,51.43
14226,2060,Management,0,1,0,111970,0,52.48
26764,2580,Management,1,2,0,102959,1,52.08
24867,80074,Skilled Manual,1,2,0,56512,0,52.13
15761,V2M1P1,Manual,0,1,0,27081,0,47.77
23404,98371,Clerical,1,1,0,77917,0,52.54
17413,98403,Manual,0,0,0,36237,1,50.73
26768,2113,Clerical,1,1,0,76990,0,49.83
11513,V8X,Manual,0,1,0,26102,0,47.34
26952,59000,Skilled Manual,0,1,0,59042,0,48.36
20008,91950,Professional,1,1,1,133003,1,58.52
20748,98371,Skilled Manual,1,1,0,57487,0,52.55
15970,90210,Manual,0,1,0,32066,0,50.85
16076,98901,Management,1,3,1,112555,1,54.58
20248,3000,Clerical,1,2,1,77125,1,49.56
23810,92806,Clerical,1,1,1,87058,1,51.54
13652,97005,Professional,1,2,0,127600,0,52.44
23616,66740,Professional,1,1,1,135743,0,52.55
29249,98284,Skilled Manual,1,2,1,56666,1,57.34
22907,2138,Management,1,0,1,105022,1,54.51
11947,2138,Skilled Manual,1,1,0,59702,0,51.06
24911,4551,Skilled Manual,0,0,0,52390,1,48.83
14691,59140,Management,0,1,0,110379,0,52.19
21408,3550,Management,1,3,0,109711,1,51.79
20418,2060,Management,1,2,1,112038,1,56.12
28342,V2W 1W2,Skilled Manual,0,0,0,61612,0,49.57
21682,PE17,Skilled Manual,0,2,0,61324,1,52.49
28525,LA1 1LN,Clerical,1,0,0,85895,0,61.83
13738,90012,Manual,1,0,0,33905,0,53.76
23526,7001,Management,1,3,0,103250,1,53.15
22098,97068,Clerical,1,2,0,85272,0,54.36
19850,90012,Clerical,1,3,0,77116,1,50.31
22887,94947,Manual,1,0,1,30251,1,45.98
18173,SW6 SBY,Skilled Manual,1,0,0,58471,0,54.59
19994,94947,Clerical,0,2,0,80319,1,51.53
19957,4551,Professional,0,2,0,128275,1,54.96
23276,90706,Skilled Manual,1,0,1,53678,1,54.37
14813,59000,Clerical,0,0,0,80710,1,50.47
20861,48001,Management,1,2,1,103642,1,53.39
17537,90505,Professional,1,1,0,138129,0,56.06
16622,2300,Skilled Manual,0,1,0,52054,1,49.99
19730,90210,Professional,1,2,0,131929,0,51.87
14948,75010,Clerical,1,0,0,78910,0,53.27
19669,98284,Clerical,0,0,0,80274,1,54.86
27668,98033,Skilled Manual,1,2,0,62731,1,53.94
21605,98168,Professional,1,1,0,129177,0,51.86
14060,3000,Skilled Manual,1,2,2,54824,1,54.0
20163,60061,Clerical,1,2,1,85372,1,51.51
25036,2580,Clerical,1,2,0,82337,0,54.22
21811,94014,Skilled Manual,1,2,0,57252,1,49.17
25829,2055,Clerical,1,1,0,82884,0,50.09
15257,98312,Clerical,0,0,0,78952,1,52.56
14415,90802,Management,1,2,1,105671,1,57.25
24758,98033,Management,1,2,2,108192,1,55.86
28052,98312,Clerical,1,2,1,79179,1,57.74
20225,2500,Clerical,0,3,0,80830,1,50.44
20798,38001,Skilled Manual,1,1,1,61198,1,56.71
15828,5023,Clerical,1,1,0,84425,0,50.43
20017,94536,Management,1,0,0,106831,1,50.95
21580,V3A 4R2,Clerical,0,1,0,84448,0,53.49
11528,91203,Manual,1,1,0,33700,0,45.4
14922,98403,Management,1,2,0,105782,0,55.99
12213,80074,Manual,0,0,0,37037,0,50.29
16315,75007,Skilled Manual,0,1,0,53118,1,47.8
28425,KB9,Manual,0,0,0,33002,1,50.18
20882,91940,Clerical,1,1,1,83268,1,50.2
23902,12171,Skilled Manual,1,1,0,52554,0,47.87
21211,2580,Professional,1,2,0,129431,1,58.26
17900,75019,Management,1,1,1,108320,0,51.96
14688,22001,Manual,0,0,0,28442,0,45.7
25184,94014,Skilled Manual,0,1,0,54248,0,55.92
29372,92150,Management,1,2,0,106618,1,50.84
19992,92625,Manual,0,1,1,31697,1,46.15
20847,66740,Skilled Manual,1,0,0,57383,1,53.03
24258,V7L 4J4,Skilled Manual,0,0,0,52869,0,49.99
12481,10501,Skilled Manual,0,2,0,62060,0,54.2
28870,98036,Management,1,3,1,108553,1,53.86
27335,93290,Manual,1,0,0,32401,0,46.57
20448,2777,Clerical,1,2,1,80026,1,55.01
15267,4551,Management,1,1,1,110617,1,53.68
12563,GL50,Clerical,1,3,1,78144,1,52.39
22918,4000,Clerical,0,1,0,85112,1,50.19
14243,97045,Professional,1,1,1,131075,0,56.98
23238,91502,Management,0,1,0,111570,0,55.22
18245,4000,Management,0,2,0,105990,1,52.45
27670,94947,Skilled Manual,1,2,0,60488,0,50.57
22028,7001,Manual,1,1,1,26507,0,45.47
23760,RG12 8TB,Management,1,3,0,112232,0,51.72
25199,92020,Skilled Manual,1,1,0,55571,0,48.24
23100,4000,Skilled Manual,1,2,0,53427,1,47.69
24148,53001,Management,1,2,0,110044,1,52.75
15134,4000,Clerical,0,2,0,80459,0,53.81
20181,91950,Management,1,2,1,105393,1,50.5
17420,92102,Manual,0,0,2,27251,0,47.35
22677,22001,Skilled Manual,0,1,0,53632,0,52.9
27261,98168,Manual,0,1,2,31387,1,46.17
14228,3000,Skilled Manual,0,1,0,62385,0,52.16
16938,NT20,Professional,1,2,0,130625,0,54.04
26419,12171,Manual,1,0,0,32114,1,45.77
27149,3280,Skilled Manual,1,1,0,54543,0,50.87
16374,97071,Skilled Manual,1,1,2,58307,1,55.16
26011,94010,Management,1,1,0,108887,0,55.08
20221,3337,Management,1,1,1,105841,1,52.44
19856,91502,Clerical,1,2,1,82445,1,51.89
20839,AS23,Skilled Manual,0,1,0,61047,0,51.76
18900,2055,Clerical,1,3,0,82128,1,50.24
15988,97205,Skilled Manual,1,1,2,51871,1,50.83
23988,RG41 1QW,Management,1,1,0,108344,1,51.16
21893,2036,Manual,0,0,0,30589,0,48.47
21754,97301,Clerical,1,0,0,86125,0,50.97
22241,98052,Skilled Manual,0,1,0,60671,1,49.21
21034,KB9,Manual,0,1,0,30009,0,46.53
27047,97005,Clerical,1,2,1,79900,1,52.36
22698,91940,Manual,0,1,0,33693,0,45.85
13311,98055,Skilled Manual,1,0,0,52556,1,48.24
19887,97071,Clerical,1,1,0,86464,0,50.77
23048,V8P,Manual,1,0,1,30194,1,49.64
19092,2580,Professional,0,2,0,133069,1,53.76
19303,78100,Skilled Manual,1,0,0,57197,0,57.68
20645,98403,Clerical,1,2,1,83474,1,53.98
23322,7001,Skilled Manual,1,1,0,58192,1,50.0
23064,98225,Clerical,1,0,0,82958,0,52.01
18238,4551,Skilled Manual,0,1,1,53315,1,49.31
21227,4551,Manual,1,0,1,33015,1,50.22
25127,2264,Clerical,0,1,0,77562,0,49.72
20419,3000,Manual,1,1,2,28092,0,48.88
11531,90210,Skilled Manual,1,2,1,62083,1,50.88
12602,E17 6JF,Professional,1,3,0,131058,1,58.3
17783,20354,Manual,0,1,0,27760,0,45.59
15705,91054,Clerical,1,1,2,84519,1,55.7
11519,V8Y 1L1,Clerical,1,3,0,82166,0,59.05
17108,91370,Skilled Manual,0,2,0,53032,1,51.01
17730,3220,Manual,0,0,0,33869,0,50.8
28954,4700,Skilled Manual,0,1,1,52208,1,49.93
13794,WA1 4SY,Clerical,0,1,0,76663,0,51.05
15296,91364,Professional,1,2,0,134297,1,52.39
25935,1597,Manual,1,1,1,28918,0,45.77
26155,1597,Clerical,1,2,1,88106,1,56.69
25248,3205,Skilled Manual,1,2,0,59992,0,49.56
15174,94010,Skilled Manual,0,1,0,61950,0,51.99
18408,98168,Skilled Manual,1,1,0,52356,0,59.18
21664,59100,Manual,0,0,0,26180,0,46.32
17382,94611,Skilled Manual,0,1,0,60270,1,49.01
28097,91910,Clerical,0,0,0,77725,1,52.52
19919,PB12,Management,1,2,2,107688,1,55.87
16285,77127,Skilled Manual,1,0,0,60779,0,48.48
16067,99202,Skilled Manual,0,0,0,54531,0,48.51
19437,MK8 8ZD,Professional,1,1,0,135597,0,53.52
18704,2777,Professional,1,3,1,137651,1,55.59
19276,92081,Skilled Manual,0,1,0,60714,1,53.49
27982,2010,Skilled Manual,0,1,0,59102,0,51.33
25963,98033,Clerical,0,0,0,86943,1,52.0
11965,2036,Skilled Manual,1,2,0,59836,0,49.03
19660,95062,Professional,1,2,0,134028,1,53.48
28768,98168,Clerical,0,0,0,79326,0,53.41
26404,BD1 4SJ,Management,1,1,1,104998,1,53.65
23714,97301,Clerical,1,1,1,87792,1,55.3
25356,98168,Skilled Manual,1,0,1,56851,1,52.04
24728,94109,Skilled Manual,0,1,0,56794,0,51.48
23507,91776,Clerical,1,3,0,86030,0,51.09
21840,SL67RJ,Clerical,1,2,0,77484,0,50.09
29328,91203,Skilled Manual,0,1,0,51347,0,47.94
11048,3429,Skilled Manual,1,2,1,53955,1,55.4
28977,94303,Manual,1,1,0,36154,0,47.81
13064,98312,Manual,0,0,0,32366,1,49.43
18131,77680,Clerical,1,2,0,79083,1,49.24
19972,3977,Skilled Manual,0,1,1,55093,1,52.31
20806,PB12,Clerical,1,1,0,86967,0,52.41
17039,90802,Skilled Manual,1,1,1,56899,1,50.77
25892,V6B 3P7,Clerical,1,2,0,84611,1,50.33
22293,94536,Management,1,2,2,106577,1,54.52
16953,92020,Management,1,2,0,102991,1,51.7
17905,2113,Clerical,0,1,0,84022,0,49.9
22824,59223,Management,1,3,1,108198,1,53.85
25897,92102,Clerical,1,1,0,82264,0,50.61
18573,V0,Management,1,1,1,108288,1,53.22
17978,PE17,Clerical,1,0,1,78531,1,51.95
22341,97034,Manual,1,1,2,34161,1,47.92
14943,70452,Management,1,2,0,110487,0,51.6
17942,85049,Management,1,3,0,110500,1,58.54
18949,97301,Management,1,0,0,108476,0,51.71
14755,94010,Clerical,1,2,1,86621,1,55.73
22374,98027,Professional,1,1,0,133836,0,51.51
20175,45000,Management,0,0,0,111028,1,51.62
20475,91910,Clerical,1,2,1,79304,1,57.99
27122,92400,Skilled Manual,0,0,0,53406,0,51.5
19093,3550,Clerical,0,0,0,77802,0,51.86
15238,2010,Skilled Manual,1,2,0,59669,0,50.3
21312,97355,Professional,1,2,1,128556,1,55.26
16384,92625,Clerical,1,2,0,84846,1,50.11
14887,98284,Skilled Manual,1,1,1,54344,0,50.43
11637,90012,Clerical,1,1,1,86363,1,52.87
24060,60323,Clerical,0,1,0,84551,0,50.58
21855,WA1 4SY,Clerical,1,1,2,81231,1,52.9
16908,98168,Professional,1,1,0,133858,0,54.98
11298,91910,Professional,1,2,0,130726,0,51.84
21863,80074,Skilled Manual,1,1,0,55707,0,51.27
22347,91791,Manual,1,0,1,35065,1,47.14
25459,80074,Clerical,1,1,0,83698,0,51.56
27525,98020,Manual,0,0,0,29062,0,44.95
23263,98168,Clerical,1,2,0,85384,1,53.95
24464,2300,Skilled Manual,0,0,0,51614,1,49.37
27190,91502,Clerical,0,1,0,77621,0,49.28
25981,V0,Clerical,1,1,0,77364,0,50.03
29225,98366,Management,1,2,0,106968,1,54.62
17068,4655,Manual,0,1,0,30640,0,47.02
27899,95000,Clerical,1,2,0,86966,1,53.69
24626,91950,Skilled Manual,1,0,0,51729,0,47.64
19099,2065,Manual,0,0,1,29399,0,48.24
17459,94704,Skilled Manual,1,0,1,61307,1,48.66
28988,94014,Manual,1,0,1,27740,0,45.86
12835,85049,Skilled Manual,0,1,0,53763,0,57.1
12858,14111,Management,1,1,0,107132,0,55.15
24088,70511,Manual,0,0,1,28953,0,48.8
16448,24044,Skilled Manual,1,0,0,60842,1,48.04
16110,V8V,Management,1,3,1,105369,1,58.65
24566,Y024 1GF,Skilled Manual,1,1,0,53598,0,49.13
28020,98201,Clerical,1,1,0,82224,1,51.55
18107,94010,Management,1,1,0,111000,0,51.11
22855,6105,Skilled Manual,0,2,0,51251,1,48.57
16323,78000,Skilled Manual,0,1,0,53689,0,48.1
12671,4700,Clerical,0,1,0,78460,1,52.31
26459,98366,Manual,1,1,1,27023,0,47.25
11040,98403,Skilled Manual,0,1,0,53990,0,48.3
25571,66578,Manual,1,1,0,34498,1,47.82
26715,94611,Manual,1,1,0,31942,0,46.3
15577,2300,Professional,1,2,0,130380,0,52.76
22707,66578,Management,0,1,0,109497,0,52.33
20212,1002,Clerical,1,1,0,83430,0,50.4
19317,93290,Skilled Manual,0,2,0,56211,1,47.98
16125,V6B 3P7,Skilled Manual,1,2,0,57339,1,48.62
29130,V3L 1H4,Skilled Manual,1,1,0,58116,0,48.48
17551,V9B 5T2,Management,1,1,1,103886,1,53.0
21284,V9B 5T2,Management,1,3,0,106944,1,51.57
29276,98371,Professional,1,2,0,136716,1,52.85
13774,22001,Skilled Manual,0,1,0,61577,1,52.07
11406,75010,Management,1,1,1,102150,1,51.53
19876,94010,Skilled Manual,1,0,1,60975,1,56.94
25316,77127,Skilled Manual,0,1,0,59235,1,51.7
16777,97222,Professional,1,2,1,133708,1,54.51
13308,99362,Professional,1,2,2,130378,1,52.08
28581,V2W 1W2,Skilled Manual,1,2,0,58436,1,51.67
27713,3977,Skilled Manual,0,0,0,52643,0,48.86
13236,90210,Skilled Manual,1,2,1,54000,1,48.99
27742,97355,Skilled Manual,0,1,0,59092,0,47.98
12149,97068,Clerical,1,1,1,77791,1,50.92
27285,V6B 3P7,Professional,1,2,0,138486,1,55.78
27165,LE18,Manual,0,0,0,26581,0,48.22
14914,94010,Management,1,2,1,109039,1,55.26
16020,V9,Skilled Manual,0,1,0,61900,0,48.97
13787,41485,Skilled Manual,1,1,1,56740,0,48.07
19021,98055,Manual,1,0,0,31752,0,48.86
14611,V7L 4J4,Skilled Manual,0,1,0,56425,0,48.46
20409,99202,Manual,0,0,0,35356,1,46.72
21686,94010,Skilled Manual,0,2,0,57575,1,48.16
21593,91502,Manual,0,1,0,27044,0,44.63
16249,92020,Management,1,1,1,110314,1,62.83
24886,2500,Skilled Manual,0,2,0,62050,0,52.02
12298,66578,Manual,1,0,1,32377,1,48.09
21177,4551,Professional,1,2,0,136931,0,52.02
14583,97034,Skilled Manual,0,1,2,59490,1,52.32
19063,93290,Skilled Manual,1,2,1,58373,1,50.8
19823,V6B 3P7,Skilled Manual,1,1,1,53947,1,52.11
14805,63009,Manual,0,1,0,31980,0,49.5
18177,SW1P 2NU,Clerical,1,1,0,76970,0,55.76
21401,97355,Manual,0,1,0,28029,0,47.39
20879,EC1R 0DU,Skilled Manual,0,2,1,52331,1,50.7
15804,2300,Clerical,1,2,1,86001,1,51.97
17719,77127,Skilled Manual,1,1,2,60242,1,49.22
18055,V9,Clerical,0,2,0,82398,1,49.64
25451,60075,Skilled Manual,0,1,0,53000,0,48.5
16931,4000,Management,1,1,1,103368,1,52.34
13134,4810,Clerical,1,1,0,79020,0,54.54
15503,98284,Skilled Manual,0,1,0,56749,0,48.87
22036,90241,Manual,0,1,0,31128,0,47.63
16191,RG7 5H7,Skilled Manual,0,1,0,51896,0,48.9
25154,91502,Management,1,0,0,112154,1,59.13
15838,94536,Manual,0,1,0,32556,0,49.54
20832,WA3,Skilled Manual,0,0,0,62128,1,56.31
24778,V3A 4R2,Professional,1,2,0,137421,0,53.16
18477,91950,Skilled Manual,0,1,0,61350,0,53.44
20834,WA1 4SY,Professional,1,1,0,132837,0,54.23
13412,B29 6SL,Skilled Manual,1,2,1,54676,1,50.91
25548,46236,Manual,1,1,1,26861,0,49.62
20796,75005,Professional,1,2,0,136313,1,56.58
14333,98312,Manual,0,1,0,35122,0,50.92
29185,2500,Management,1,3,1,106221,1,51.95
21779,94519,Manual,1,1,0,28905,0,49.73
24839,12171,Clerical,1,2,0,76414,1,51.61
17514,6006,Management,1,2,2,109950,1,54.68
28222,97068,Skilled Manual,1,1,0,56916,1,52.82
19948,3000,Clerical,0,3,0,76365,1,51.25
21544,HP10 9QY,Skilled Manual,1,2,0,51327,0,57.11
17434,94010,Clerical,1,1,0,79349,0,50.51
22788,90505,Manual,1,0,2,28780,0,52.03
27973,3198,Manual,0,0,0,26056,0,44.62
17308,3977,Management,1,1,1,105188,1,53.15
12276,12171,Manual,0,0,0,25605,0,44.92
28181,97355,Skilled Manual,1,2,0,54611,0,48.78
22314,94310,Skilled Manual,0,1,1,55323,1,51.77
25119,2580,Management,1,0,0,101851,1,50.22
13358,V9,Clerical,1,1,2,77698,1,51.12
26360,RG11 5TP,Clerical,1,2,1,85688,1,53.74
23477,98270,Manual,0,1,1,26266,0,51.14
15342,94519,Management,1,1,1,106635,1,52.06
14379,94536,Professional,1,3,2,131080,1,54.78
24072,66272,Skilled Manual,1,1,0,54223,0,50.91
20351,90706,Skilled Manual,1,1,1,61961,1,53.1
20447,2264,Skilled Manual,1,1,0,60740,0,50.38
21234,92118,Clerical,0,2,0,86839,0,51.25
26730,V2W 1W2,Management,1,1,0,102553,0,53.89
11033,2061,Skilled Manual,1,1,1,51219,0,51.75
27332,17490,Skilled Manual,1,0,0,62068,1,57.22
12167,98104,Clerical,1,1,0,81149,0,54.99
13265,33098,Skilled Manual,1,1,0,51772,0,57.28
21391,4551,Manual,1,1,0,36462,0,45.76
14175,PE17,Skilled Manual,1,0,0,58739,1,49.21
11293,98366,Skilled Manual,1,2,0,60016,1,54.3
19729,V6B 3P7,Clerical,1,1,1,77127,0,50.31
22502,GL50,Management,1,2,0,107516,1,52.67
19452,59491,Skilled Manual,1,1,0,53474,0,48.32
29473,OX1,Clerical,1,0,0,84197,0,52.25
28275,94010,Skilled Manual,1,1,0,61669,1,57.54
27048,98270,Manual,1,0,1,27783,0,45.37
18895,6105,Manual,1,1,2,36229,0,49.29
19255,80610,Skilled Manual,1,1,0,61378,0,58.99
15547,94015,Skilled Manual,1,1,1,51332,1,48.53
24644,92020,Skilled Manual,1,2,0,62150,0,48.14
14207,80074,Manual,1,0,1,36209,0,46.59
22120,V8V,Clerical,1,1,0,78031,0,49.56
15683,38001,Skilled Manual,1,1,0,52418,0,51.99
24620,94536,Manual,1,0,2,30789,1,46.49
27928,SL67RJ,Clerical,1,2,0,80465,1,51.92
23855,92020,Professional,1,2,0,138059,0,53.35
26107,92625,Professional,1,1,1,133118,1,52.77
14167,91480,Skilled Manual,1,1,0,53471,0,50.45
26043,98312,Skilled Manual,1,1,1,57078,1,50.65
22432,60323,Clerical,0,1,0,84042,0,52.72
13176,94704,Management,1,2,0,112251,1,51.28
17606,94704,Professional,1,2,0,132036,1,52.18
16433,75016,Clerical,1,3,0,78881,0,53.18
27868,2300,Manual,0,0,0,34423,1,50.08
24140,75017,Clerical,0,0,0,80942,0,51.68
17456,98201,Skilled Manual,1,1,1,53833,1,51.38
12856,W1N 9FA,Clerical,1,1,0,81294,0,50.53
17399,94303,Manual,0,1,0,34771,0,47.57
12257,12171,Professional,1,2,2,130313,1,56.8
11498,V8Y 1L1,Skilled Manual,0,2,0,53837,1,50.1
13646,3280,Skilled Manual,0,1,1,56503,1,48.44
24315,92020,Manual,0,0,1,32581,1,47.71
25129,2065,Management,1,2,0,102978,1,53.04
13808,91054,Management,1,2,0,105329,1,53.83
15794,4700,Professional,1,2,0,134135,1,52.61
22599,C2H 7AU,Clerical,1,1,1,77926,1,56.43
17222,92100,Manual,1,1,1,30560,0,45.71
26538,90706,Professional,1,2,0,135085,1,51.72
28853,98270,Clerical,1,0,1,86448,1,52.83
24042,33098,Skilled Manual,0,0,0,58363,1,49.19
28660,97005,Management,0,2,0,106722,1,55.4
24801,98055,Professional,1,2,0,137953,0,54.5
17478,4000,Skilled Manual,1,0,0,55619,1,48.39
29331,2060,Manual,1,1,1,32992,1,49.03
16669,98033,Clerical,0,2,0,80114,1,50.83
24562,20354,Clerical,1,1,0,82352,0,58.02
29221,94611,Manual,0,1,0,28547,0,47.18
13238,90505,Clerical,1,1,1,82999,1,54.33
29435,66272,Clerical,1,1,1,79802,1,59.16
29226,98052,Skilled Manual,1,2,0,61050,0,50.72
13282,94010,Clerical,1,1,0,86943,0,49.5
20761,92020,Manual,1,1,1,32698,0,49.23
19075,75013,Skilled Manual,1,2,1,56509,1,56.93
18181,E17 6JF,Clerical,1,2,0,83720,1,58.74
28987,91364,Management,1,2,1,102314,1,51.01
15025,3337,Clerical,1,2,0,80828,1,53.48
26136,2036,Professional,1,1,0,134849,0,52.74
18391,V7L 4J4,Skilled Manual,0,0,0,59290,1,50.55
20818,4000,Skilled Manual,0,1,0,52769,0,51.36
26109,92102,Skilled Manual,1,0,1,56972,1,53.59
22776,92806,Clerical,1,0,1,87346,1,50.66
25581,42651,Clerical,1,2,0,84361,0,50.15
26577,94941,Clerical,0,1,0,84657,0,50.4
11692,91502,Skilled Manual,1,2,1,52697,1,60.18
20827,92081,Clerical,1,2,0,81677,0,52.3
28559,93290,Skilled Manual,0,2,1,60246,1,50.46
17209,95010,Manual,1,0,2,32220,1,46.44
26485,98055,Clerical,1,2,0,77324,0,49.7
12582,2777,Skilled Manual,0,0,0,58239,0,51.1
14269,90210,Manual,0,0,0,26979,0,45.22
15151,2060,Skilled Manual,0,2,0,52635,0,47.66
12912,97034,Skilled Manual,0,2,0,61598,1,48.98
12524,91940,Manual,0,1,0,30137,0,45.95
24014,66041,Skilled Manual,1,2,0,54074,1,49.53
21628,98168,Skilled Manual,0,1,0,61809,0,52.94
19713,98052,Clerical,1,1,1,82632,1,51.87
21424,92020,Clerical,1,1,1,83263,1,50.81
16254,78400,Manual,0,1,0,34019,0,47.38
28166,92118,Clerical,1,1,1,83401,1,53.39
19117,91502,Management,0,2,0,112576,1,54.23
22475,SL4 1RH,Manual,0,0,0,31261,0,50.36
18770,91502,Clerical,0,2,0,76988,1,50.67
15081,W1X3SE,Professional,1,2,1,138064,1,52.77
14311,1002,Management,1,1,0,106531,0,63.14
17542,91502,Management,1,1,0,110587,0,53.91
18201,2444,Skilled Manual,0,1,0,52628,0,48.18
29215,97330,Manual,0,1,0,32668,0,48.59
17170,94536,Clerical,1,2,0,87012,0,50.36
11775,94303,Skilled Manual,0,1,0,59789,0,49.59
11388,YO15,Manual,1,1,0,26814,0,51.71
15511,V0,Management,1,3,0,108665,0,50.48
13378,91364,Manual,1,0,1,30401,1,45.53
14219,2055,Manual,0,1,0,36526,0,47.34
15728,3977,Manual,0,0,0,27879,0,45.0
20965,BD1 4SJ,Professional,1,1,1,133619,1,51.56
18941,97005,Clerical,1,1,1,81891,1,58.72
12383,75008,Skilled Manual,0,0,0,59348,0,52.29
19200,V9,Skilled Manual,1,1,1,54103,1,52.05
23593,2580,Skilled Manual,0,1,0,53641,0,47.98
24767,99362,Clerical,0,2,0,76596,1,50.07
26641,90706,Professional,1,2,0,132042,1,57.64
19068,59368,Skilled Manual,1,2,2,58791,1,52.81
28149,90712,Clerical,1,3,0,85017,1,49.97
27656,V7L 4J4,Skilled Manual,1,0,0,58772,1,51.06
17436,94070,Skilled Manual,1,0,0,57113,1,49.65
18716,4655,Skilled Manual,0,1,1,57377,1,51.3
27013,91502,Clerical,0,1,0,85797,0,51.05
21945,3198,Skilled Manual,0,2,0,56400,1,47.9
17544,98201,Clerical,1,0,0,82542,1,50.83
18433,V8P,Manual,1,0,0,30217,1,45.22
24638,94611,Skilled Manual,1,0,0,61887,1,52.56
18151,78100,Skilled Manual,1,1,1,56990,1,52.55
20862,W1V 5RN,Professional,1,2,0,134866,1,51.7
13516,EC1R 0DU,Professional,1,1,0,128394,0,52.21
26465,91950,Management,1,1,0,109994,0,53.66
17326,4551,Skilled Manual,0,1,0,56631,0,53.22
28672,90012,Skilled Manual,0,2,0,55243,1,48.68
29406,64283,Manual,0,1,0,35637,0,46.35
18904,94070,Skilled Manual,0,0,0,53197,0,48.52
29324,98107,Clerical,0,3,0,80302,0,49.93
19336,75002,Skilled Manual,0,1,0,55003,0,53.65
14435,92806,Professional,1,3,0,129138,1,51.89
19694,98020,Clerical,1,1,1,87047,0,54.71
12597,KB9,Skilled Manual,1,1,0,62278,0,52.36
25955,90401,Skilled Manual,0,1,0,60576,0,52.15
22679,80074,Clerical,1,2,1,79613,1,55.62
26178,97071,Skilled Manual,0,1,0,56849,0,49.32
25801,OX14 4SE,Skilled Manual,1,1,1,53265,1,53.55
11948,2065,Clerical,1,1,0,79435,0,50.19
16545,75013,Skilled Manual,1,1,2,56750,1,48.66
14924,75017,Management,1,3,2,112648,1,53.11
19020,90241,Manual,1,1,0,32148,0,55.15
27093,94015,Professional,1,3,0,136173,0,52.01
17215,20354,Skilled Manual,1,1,0,58345,0,57.78
19132,97205,Manual,0,0,0,36727,1,47.87
24899,2113,Professional,0,2,0,131710,1,54.09
28415,PE17,Management,1,2,0,103890,0,51.24
25647,YO15,Clerical,1,1,2,86962,1,53.22
26717,97005,Skilled Manual,1,2,1,55382,1,52.33
11061,4217,Clerical,1,1,1,78473,1,56.09
14334,99362,Skilled Manual,0,1,0,55900,0,48.43
23275,90012,Skilled Manual,1,1,0,61122,1,50.44
12002,1597,Management,1,1,0,107026,0,53.53
24790,91502,Clerical,1,1,1,84262,1,50.23
19944,38001,Skilled Manual,1,1,1,55069,0,54.97
12637,W1Y 3RA,Clerical,1,0,1,83863,1,51.32
28094,97034,Skilled Manual,0,1,0,58431,1,47.91
27938,W1N 9FA,Skilled Manual,1,2,1,53282,1,48.93
17097,WA3,Skilled Manual,0,0,0,54863,1,48.82
11085,92625,Clerical,1,0,0,83357,1,52.06
